RowID	Speaker	SpeakerInfo	Question	Topic	Text
111	CASTRO	Candidate	12.0	Undocumented Immigrants	… if I might — if I might, very briefly, and this is an important point. You know, my plan — and I’m glad to see that Senator Booker, Senator Warren, and Governor Inslee agree with me on this. My plan also includes getting rid of Section 1325 of the Immigration and Nationality Act, to go back to the way we used to treat this when somebody comes across the border, not to criminalize desperation, to treat that as a civil violation. And here’s why it’s important. We see all of this horrendous family separation. They use that law, Section 1325, to justify under the law separating little children from their families.
112	(UNKNOWN)	Candidate	12.0	Undocumented Immigrants	Thank you.
113	(UNKNOWN)	Candidate	12.0	Undocumented Immigrants	Jose…
114	CASTRO	Candidate	12.0	Undocumented Immigrants	And so I want to challenge every single candidate on this stage to support the repeal of Section 1325.
115	DIAZ-BALART	Moderator	12.0	Undocumented Immigrants	Thirty seconds.
116	BOOKER	Candidate	12.0	Undocumented Immigrants	As my friend here said, I agree with him on that issue, but folks should understand that the separation of children from families doesn’t just go on at our border. It happens in our communities, as ICE are ripping away parents from their American children, spouses and the like, and are creating fear in cities all across this country where parents are afraid to even drop their kids off to school or go to work. We must end those policies, as well.
117	De Blasio	Candidate	12.0	Undocumented Immigrants	BLASIO: We have to change the discussion about in this country…
118	DIAZ-BALART	Moderator	12.0	Undocumented Immigrants	Mayor?
119	De Blasio	Candidate	12.0	Undocumented Immigrants	BLASIO: … because look at the bottom line here. Those tragic — that tragic photo of those — that parent, that child — and I’m saying this as a father. Every American should feel that in their heart, every American should say that is not America, those are not our values. But we have to get under the skin of why we have this crisis in our system, because we’re not being honest about the division that’s been fomented in this country. The way that American citizens have been told that immigrants somehow created their misery and their pain and their challenges, for all the American citizens out there who feel you’re falling behind or feel the American dream is not working for you, the immigrants didn’t do that to you. The big corporations did that to you. The 1 percent did that to you. We need to be the party of working people, and that includes a party of immigrants. But first we have to tell working people in America who are hurting that we’re going to be on their side every single time against those big corporations who created this mess to begin with. And remind people we’re all in this together. If we don’t change that debate, that politics that’s holding us back, we won’t get all these reforms people are talking about. That’s what we need to do as Democrats.
120	DIAZ-BALART	Moderator	12.0	Undocumented Immigrants	If I could, I’m sorry. (SPEAKING IN SPANISH) What would you do, Congressman, day one at the White House??
121	O’ROURKE	Candidate	12.0	Undocumented Immigrants	(SPEAKING IN SPANISH) We would not turn back Valeria and her father, Oscar. We would accept them into this country and follow our own asylum laws. We would not build walls. We would not put kids in cages. In fact, we would spare no expense to reunite the families that have been separated already…
122	O’ROURKE	Candidate	12.0	Undocumented Immigrants	… and we would not criminally prosecute any family who is fleeing violence and persecution…
123	CASTRO	Candidate	12.0	Undocumented Immigrants	… repeal of Section 1325.
124	O’ROURKE	Candidate	12.0	Undocumented Immigrants	We would make sure…
125	DIAZ-BALART	Moderator	12.0	Undocumented Immigrants	Secretary, let him finish. And I will give you…
126	DIAZ-BALART	Moderator	12.0	Undocumented Immigrants	But let him finish. Let him finish.
127	O’ROURKE	Candidate	12.0	Undocumented Immigrants	We would not detain any family fleeing violence, in fact, fleeing the deadliest countries on the face of the planet today. We would implement a family case management program so they could be cared for in the community at a fraction of the cost. And then we would rewrite our immigration laws in our own image, free Dreamers forever from any fear of deportation by making them U.S. citizens here in this country, invest in solutions in Central America, work with regional stakeholders so there’s no reason to make that 2,000 mile journey to this country.
128	DIAZ-BALART	Moderator	12.0	Undocumented Immigrants	Thank you. Secretary, I’ll give you 30 seconds.
129	CASTRO	Candidate	12.0	Undocumented Immigrants	Let’s be very clear. The reason that they’re separating these little children from their families is that they’re using Section 1325 of that act which criminalizes coming across the border to incarcerate the parents and then separate them. Some of us on this stage have called to end that section, to terminate it. Some, like Congressman O’Rourke, have not. And I want to challenge all of the candidate to do that.
130	CASTRO	Candidate	12.0	Undocumented Immigrants	I just think it’s a mistake, Beto. I think it’s a mistake. And I think that — that if you truly want to change the system, that we’ve got to repeal that section. If not…
131	DIAZ-BALART	Moderator	12.0	Undocumented Immigrants	Thank you.
132	CASTRO	Candidate	12.0	Undocumented Immigrants	… then it might as well be the same policy.
133	O’ROURKE	Candidate	12.0	Undocumented Immigrants	Let me respond to this very briefly. As a member of a Congress, I helped to introduce legislation that would ensure that we don’t criminalize those who are seeking asylum and refuge in this country.
134	CASTRO	Candidate	12.0	Undocumented Immigrants	I’m not talking about — I’m not talking about the ones that are seeking asylum.
135	O’ROURKE	Candidate	12.0	Undocumented Immigrants	If you’re fleeing — if you’re fleeing desperation, then I want to make sure…
136	CASTRO	Candidate	12.0	Undocumented Immigrants	I’m talking about — I’m talking about everybody else.
137	O’ROURKE	Candidate	12.0	Undocumented Immigrants	… I want to make sure you are treated with respect.
138	CASTRO	Candidate	12.0	Undocumented Immigrants	I’m still talking about everybody else.
139	O’ROURKE	Candidate	12.0	Undocumented Immigrants	But you’re looking at just one small part of this. I’m talking about a comprehensive rewrite of our immigration laws.
140	CASTRO	Candidate	12.0	Undocumented Immigrants	That’s not true.
141	O’ROURKE	Candidate	12.0	Undocumented Immigrants	And if you do that, I don’t think it’s asking too much for people to follow our laws when they come to this country.
142	CASTRO	Candidate	12.0	Undocumented Immigrants	That’s actually not true. I’m talking about millions of folks — a lot of folks that are coming are not seeking asylum. A lot of them are undocumented immigrants, right? And you said recently that the reason you didn’t want to repeal Section 1325 was because you were concerned about human trafficking and drug trafficking. But let me tell you what: Section 18, title 18 of the U.S. code, title 21 and title 22, already cover human trafficking.
143	CASTRO	Candidate	12.0	Undocumented Immigrants	I think that you should do your homework on this issue. If you did your homework on this issue, you would know that we should repeal this section.
144	DIAZ-BALART	Moderator	12.0	Undocumented Immigrants	This is an issue that we should and could be talking about for a long time, and we will for a long time.
145	DELANEY	Candidate	12.0	Undocumented Immigrants	Can we talk about the conditions about why people are coming here?
146	DIAZ-BALART	Moderator	12.0	Undocumented Immigrants	Let’s — Lester — Lester — I’m sorry, Savannah — I know, it’s just — we could go on.
147	DELANEY	Candidate	12.0	Undocumented Immigrants	But rather than talk about specific provisions, we really have to talk about why these people are coming to our country…
148	GUTHRIE	Moderator	12.0	Undocumented Immigrants	You’ll get your chance.
149	DELANEY	Candidate	12.0	Undocumented Immigrants	… and what we’re going to do to actually make a difference in these countries.
150	GUTHRIE	Moderator	12.0	Undocumented Immigrants	Congressman, you’ll get your chance. Let’s continue the discussion. Senator Klobuchar…
151	KLOBUCHAR	Candidate	12.0	Undocumented Immigrants	Yes.
152	GUTHRIE	Moderator	12.0	Undocumented Immigrants	Let’s talk about what Secretary Castro just said. He wants to no longer have it be a crime to illegally cross the border. Do you support that? Do you think it should be a civil offense only? And if so, do you worry about potentially incentivizing people to come here?
153	KLOBUCHAR	Candidate	12.0	Undocumented Immigrants	Immigrants, they do not diminish America. They are America. And I am happy to look at his proposal. But I do think you want to make sure that you have provisions in place that allow you to go after traffickers and allow you to go after people who are violating the law. What I really think we need to step back and talk about is the economic imperative here. And that is that 70 of our Fortune 500 companies are headed by people that came from other countries. Twenty-five percent of our U.S. Nobel laureates were born in other countries. We have a situation right now where we need workers in our fields and in our factories. We need them to start small businesses. We need their ideas. And this president has literally gone backwards at a time when our economy needs immigrants. And so my proposal is to look at that 2013 bill that passed the Senate with Republican support, to upgrade that bill, to make it as good as possible and get it done. It brings the doubt down by $158 billion.
154	GUTHRIE	Moderator	12.0	Undocumented Immigrants	Senator…
155	KLOBUCHAR	Candidate	12.0	Undocumented Immigrants	It gives a path for citizenship for citizen — for people who can become citizens. And it will be so much better for our economy in America.
156	GUTHRIE	Moderator	12.0	Undocumented Immigrants	Senator, that’s time. Thank you. Congressman Ryan, same question. Should it be a crime to illegally cross the border? Or should it be a civil offense only?
157	RYAN	Candidate	12.0	Undocumented Immigrants	Well, I agree with Secretary Castro. I think there are other provisions in the law that will allow you to prosecute people for coming over here if they’re dealing drugs and other things. That’s already established in the law. So there’s no need to repeat it. And I think it’s abhorrent — we’re talking about this father who got killed with his daughter, and the issues here — the way these kids are being treated. If you go to Guantanamo Bay, there are terrorists that are held that get better health care than those kids that have tried to cross the border in the United States. That needs to stop. And I think the president should immediately ask doctors and nurses to go immediately down to the border and start taking care of these kids. What kind of country are we running here where we have a president of the United States who’s so focused on hate and fear and division? And what has happened now, the end result is now we’ve got kids literally laying in their own snot, with three-week-old diapers that haven’t been changed. We’ve got to tell this president that is not a sign of strength, Mr. President. That is a sign of weakness.
158	GUTHRIE	Moderator	12.0	Undocumented Immigrants	Senator Booker — a lot of people — they asked the question, if you’re president on day one, what will you do with the fact that you will have families here? There’s been a lot of talk about what you’ll do in the first 100 days about legislation. What will you actually do with these families? How will you care for them? Will they be detained or will they not be?
159	BOOKER	Candidate	12.0	Undocumented Immigrants	Well, this is a related and brief point, because what we’re talking — what Secretary Castro and I are talking about is that we have the power to better deal with this problem through the civil process than the criminal process. I have been to some of the largest private prisons, which are repugnant to me that people are profiting off incarceration, and their immigration lockups. Our country has made so many mistakes by criminalizing things, whether it’s immigration, whether it’s mental illness, whether it’s addiction. We know that this is not the way to deal with problems. There is a humane way that affirms human rights and human dignity and actually solves this problem. Donald Trump isn’t solving this problem. We’ve seen under his leadership a surge at our border. We solve this problem by making investments in the Northern Triangle to stop the reasons why people are being driven here in the first place, and we make sure we use our resources to provide health care to affirm the values and human dignity of the people that come here, because we cannot sacrifice our values, our ideals as a nation for border security. We can have both by doing this the right way.
160	GUTHRIE	Moderator	12.0	Undocumented Immigrants	All right, Senator, thank you. Let me go to Governor Inslee on this. What would you do on day one? Same question I just asked Cory Booker. I have yet to hear an answer from anyone on this stage.
161	INSLEE	Candidate	12.0	Undocumented Immigrants	There is no reason…
162	GUTHRIE	Moderator	12.0	Undocumented Immigrants	What will you do with the families that will be here?
163	INSLEE	Candidate	12.0	Undocumented Immigrants	There is no reason for the detention and separation of these children. They should be released, pending their hearings, and they should have a hearing and the law should be followed. That’s what should happen. And we should do what we’re doing in Washington state. I’m proud that we’ve passed a law that prevents local law enforcement from being turned into mini-ICE agents. I’m proud to have been the first governor to stand up against Donald Trump’s heinous Muslim ban. I’m proud to be a person who’s not only talked about Dreamers, but being one of the first to make sure that they get a college education, so that they can realize their dreams. These are some of the most inspirational people in our state. And I’ll leave you with this thought, if you want to know what I think. Donald Trump the other day tried to threaten me — he thought it was a threat — to tell me that he would send refugees into Washington state if we passed a law that I passed. And I told him that’s not a threat at all. We welcome refugees into our state. We recognize diversity as a strength. This is how we’ve built America. That tradition is going to continue if I’m president of the United States.
164	HOLT	Moderator	12.0	Undocumented Immigrants	We’re going to switch to another topic now. We’ve got a lot to get to. Let’s…
167	BOOKER	Candidate	13.0	Iran Nuclear Deal	May I address that? First and foremost, it was a mistake to pull out of that deal. And one of the reasons why we’re seeing this hostility now is because Donald Trump is marching us to a far more dangerous situation. Literally, he took us out of a deal that gave us transparency into their nuclear program and pushed back a nuclear breakout 10, 20 years. And now we see Iran threatening to go further and who are pulled — being pulled further and further into this crisis. We need to renegotiate and get back into a deal, but I’m not going to have a primary platform to say unilaterally I’m going to rejoin that deal. Because when I’m president of the United States, I’m going to do the best I can to secure this country and that region and make sure that if I have an opportunity to leverage a better deal, I’m going to do it.
168	HOLT	Moderator	13.0	Iran Nuclear Deal	All right, Senator Klobuchar, I’d like to ask you to answer that question, because you’ve said — you’ve said you would negotiate yourself back into the Iranian agreement. Can you argue that that nuclear pact as it was ratified was a good deal?
169	(UNKNOWN)	Candidate	13.0	Iran Nuclear Deal	Yes, it was.
170	KLOBUCHAR	Candidate	13.0	Iran Nuclear Deal	It was imperfect, but it was a good deal for that moment. I would have worked to get longer sunset periods, and that’s something we could negotiate, to get back in the deal. But the point is, Donald Trump told us when he got out of it that he was going to give us a better deal. Those were his words. And now we are a month away from the Iranians, who claim now that they’re going blow the caps on enriching uranium. And the Iranians have told us this. And so that’s where we are now. He has made us less safe than we were when he became president. So what I would do is negotiate us back into that agreement, is stand with our allies, and not give unlimited leverage to China and Russia, which is what he has done. And then, finally, I would make sure that if there is any possibility of a conflict — and we’re having this debate in Congress right now — that he comes to Congress for an authorization of military force. I would do that. And this president is literally every single day 10 minutes away from going to war, one tweet away from going to war. And I don’t think we should conduct…
171	HOLT	Moderator	13.0	Iran Nuclear Deal	All right, your time is up.
172	KLOBUCHAR	Candidate	13.0	Iran Nuclear Deal	… foreign policy in our bathrobe at 5:00 in the morning, which is what he does.
173	HOLT	Moderator	13.0	Iran Nuclear Deal	Congresswoman Gabbard, Congresswoman Gabbard, you’ve said you would sign back on to the 2015 deal. Would you — would you insist, though, that it address Iran’s support for Hezbollah?
174	GABBARD	Candidate	13.0	Iran Nuclear Deal	Let’s deal with the situation where we are, where this president and his chickenhawk cabinet have led us to the brink of war with Iran. I served in the war in Iraq at the height of the war in 2005, a war that took over 4,000 of my brothers and sisters in uniforms’ lives. The American people need to understand that this war with Iran would be far more devastating, far more costly than anything that we ever saw in Iraq. It would take many more lives. It would exacerbate the refugee crisis. And it wouldn’t be just contained within Iran. This would turn into a regional war. This is why it’s so important that every one of us, every single American, stand up and say no war with Iran. We need to get back into the Iran nuclear agreement, and we need to negotiate how we can improve it. It was an imperfect deal. There are issues, like their missile development, that needs to be addressed. We can do both simultaneously to prevent Iran from developing a nuclear weapon and preventing us from going to war.
175	HOLT	Moderator	13.0	Iran Nuclear Deal	Your time is up. And this is a very quick follow-up. But what would your red line be that would — for military action against Iran?
176	GABBARD	Candidate	13.0	Iran Nuclear Deal	Look, obviously, if there was an attack against the American — our troops, then there would have to be a response. But my point is — and it’s important for us to recognize this — is Donald Trump and his cabinet, Mike Pompeo, John Bolton, and others — are creating a situation that just a spark would light off a war with Iran, which is incredibly dangerous. That’s why we need to de-escalate tensions. Trump needs to get back into the Iran nuclear deal and swallow his pride, put the American people first.
177	De Blasio	Candidate	13.0	Iran Nuclear Deal	BLASIO: Hey, but wait a minute…
226	BOOKER	Candidate	16.0	Supreme Court Nominees	I’m going to use 20 of my seconds just to say there’s one thing we don’t all agree with when it comes to guns, and I think it’s common sense, and over 70 percent of Americans agree with me. If you need a license to drive a car, you should need a license to buy and own a firearm. And not everybody in this field agrees with that. But in states like Connecticut that did that, they saw 40 percent drops in gun violence and 15 percent drops in suicides. We need to start having bold agendas on guns. When it comes to the Supreme Court, very clearly, we — I agree with my friend, Secretary Castro. We are going to get to 50 votes in the Senate. This is a team sport. Whoever is our nominee needs to campaign in places like South Carolina, because we can elect Jamie Harrison. They need to campaign in places like Iowa, because we can win a Senate seat there. This is about getting us back to having 50 votes in the Senate and more so that we cannot only balance the Supreme Court, but start to pass an aggressive agenda that, frankly, isn’t so aggressive, because most of America agrees with the policy objectives of our party.
227	MADDOW	Moderator	16.0	Supreme Court Nominees	Mayor De Blasio…
228	DELANEY	Candidate	16.0	Supreme Court Nominees	Rachel, we have to actually…
229	MADDOW	Moderator	16.0	Supreme Court Nominees	Congressman Delaney, you’ll have some time in a moment on this issue.
230	DELANEY	Candidate	16.0	Supreme Court Nominees	This issue is related…
231	MADDOW	Moderator	16.0	Supreme Court Nominees	Congressman Delaney, I’ll give you some time in a moment. Mayor De Blasio, as an executive in the largest city in this country, you are used to saying what you want to have happen and having it happen. If you nominate a Supreme Court nominee as president of the United States and Mitch McConnell is still Senate majority leader, what makes you believe that he would allow you to make a nominee?
232	De Blasio	Candidate	16.0	Supreme Court Nominees	BLASIO: Rachel, I am chief executive of the nation’s largest city, and I also wanted to just say something quick on the gun issue and come to your question. Look, I run the largest police force in America, too, and if we’re going to stop these shootings, we want to get these guns off the street, we have to have a very different relationship between our police and our community. I also want to say there’s something that sets me apart from all my colleagues running in this race, and that is, for the last 21 years, I have been raising a black son in America. And I have had to have very, very serious talks with my son, Dante, about how to protect himself on the streets of our city and all over this country, including how to deal with the fact that he has to take special caution because there have been too many tragedies between our young men and our police, too, as we saw recently in Indiana. So we need to have a different conversation in this country about guns, but also a different conversation about policing that brings policing community together. We’ve done that in New York City and we’ve driven down crime while we’ve done it. But to your question about Mitch McConnell, there is a political solution that we have to come to grips with. If the Democratic Party would stop acting like the party of the elites and be the party of working people again, and go into states, including red states, to convince people we’re on their side, we can put pressure on their senators to actually have to vote for the nominees that are put forward…
281	GABBARD	Candidate	19.0	LGBTQ	Let me say that there is no one in our government at any level who has the right to tell any American who they should be allowed to love or who they should be allowed to marry. My record in Congress for over six years shows my commitment to fighting for LGBTQ equality. I serve on the Equality Caucus and recently voted for passage of the Equality Act. Maybe many people in this country can relate to the fact that I grew up in a socially conservative home, held views when I was very young that I no longer hold today. I’ve served with LGBTQ servicemembers, both in training and deployed downrange. I know that they would give their life for me and I would give my life for them. It is this commitment that I’ll carry through as president of the United States, recognizing that there are still people who are facing discrimination in the workplace, still people who are unable to find a home for their families. It is this kind of discrimination that we need to address.
282	BOOKER	Candidate	19.0	LGBTQ	But it’s not enough.
283	TODD	Moderator	19.0	LGBTQ	Thank you, Congresswoman Gabbard.
284	BOOKER	Candidate	19.0	LGBTQ	It’s not enough. If I can add to this, it’s very important.
285	TODD	Moderator	19.0	LGBTQ	Thirty seconds, Senator.
286	BOOKER	Candidate	19.0	LGBTQ	It’s not enough. Look, civil rights is someplace to begin, but in the African American civil rights community, another place to focus on was to stop the lynching of African-Americans. We do not talk enough about trans Americans, especially African-American trans Americans… … and the incredibly high rates of murder right now. We don’t talk enough about how many children, about 30 percent of LGBTQ kids, who do not go to school because of fear. It’s not enough just to be on the Equality Act. I’m an original co-sponsor. We need to have a president that will fight to protect LGBTQ Americans every single day from violence in America.
287	MADDOW	Moderator	19.0	LGBTQ	Senator Klobuchar, let me put this to you. On the issue of civil rights, for decades — on the civil rights and demographics, honestly, and politics, for decades, the Democratic Party has counted on African-American voter turnout as step one to winning elections on a national level. Democrats are counting on the Latino community now and in the future in the same way. What have you done for black and Latino voters that should enthuse them about going to the polls for you if you’re your party’s nominee?
288	KLOBUCHAR	Candidate	19.0	LGBTQ	My life and my career and my work in the Senate has been about economic opportunity. And to me, this means better childcare for everyone in this country. And when you want an economy that works, you need to have retirement that works, you need to have public schools that work. And you also need to make sure that those communities are able to get those jobs of the future, the STEM jobs. In fact, Donald Trump, one of the first bills that he signed of the 34 he signed where I was the lead Democrat — OK, that’s a first up here — was one that was about that, making sure minority community members could share in those jobs. So to me, this is about a few things. It’s about an African-American woman that goes to a hospital in New Orleans, says her hands are swollen, and then doctor ignores her and her baby dies. It’s about the fact that African-American women make 61 cents for every dollar a white man makes. So in short, we need, one — and I will do this in my first 100 days as president — we will work to make sure everyone can vote at this table, everyone can vote in this country…
289	MADDOW	Moderator	19.0	LGBTQ	That’s time, Senator.
290	KLOBUCHAR	Candidate	19.0	LGBTQ	… and we will also go to the next step of criminal justice reform. Senator Booker and I worked on that First Step Act, but we should go to the second step act, which is to help all our communities across our country.
291	MADDOW	Moderator	19.0	LGBTQ	Senator, thank you very much. Thirty-second follow-up to you, Secretary Castro. This is a 70 percent Latino city here in Miami. You are the only Latino Democrat who is running here this year in the presidential race. Is that enough of an answer, what Senator Klobuchar is describing there, an economic justice agenda? Is that enough to mobilize Latino voters to stand with the Democratic Party in a big way?
292	CASTRO	Candidate	19.0	LGBTQ	Well, I also think that we have to recognize racial and social justice. And, you know, I was in Charleston not too long ago, and I remembered that Dylann Roof went to the Mother Emanuel AME church, and he murdered nine people who were worshipping, and then he was apprehended by police without incident. Well, but what about Eric Garner and Tamir Rice and Laquan McDonald and Sandra Bland and Pamela Turner and Antonio Arce? I’m proud that I’m the only candidate so far that has put forward legislation that would reform our policing system in America and make sure that no matter what the color of your skin is, that you’re treated the same, including Latinos who are mistreated too oftentimes by police.
296	O’ROURKE	Candidate	20.0	Foreign Policy	John, appreciate the question. The answer is yes, but that action should always be undertaken with allies and partners and friends. When the United States presents a united front, we have a much better chance of achieving our foreign policy aims and preventing the kind of genocide to which you refer, the kind of genocide that we saw in Rwanda, the kind of genocide we want to stop going forward. But unfortunately, under this administration, President Trump has alienated our allies and our friends and our alliances. He’s diminished our standing in the world and he’s made us weaker as a country, less able to confront challenges, whether it’s Iran or North Korea or Vladimir Putin in Russia, who attacked and invaded our democracy in 2016, and who President Trump has offered another invitation to do the same. He’s embraced strongmen and dictators at the expense of the great democracies. As president, I will make sure that we live our values in our foreign policy. I will ensure that we strengthen those alliances and partnerships and friendships and meet any challenge that we face together. That makes America stronger.
297	De Blasio	Candidate	20.0	Foreign Policy	BLASIO: But what about the War Powers Act?
298	MADDOW	Moderator	20.0	Foreign Policy	Congressman O’Rourke, thank you.
299	De Blasio	Candidate	20.0	Foreign Policy	BLASIO: What about the War Powers Act being a part of that equation? With deep respect to the congressman, look, we’ve learned painful lessons as Americans that we’ve gone to war without congressional authorization. And look, this is very personal for me. I know the cost of war. My dad served in the Pacific in World War II in the U.S. Army, Battle of Okinawa, had half his leg blown off, and he came home with scars, both physical and emotional, and he did not recover. He spiraled downward and he ultimately took his own life. And that battle didn’t kill him, but that war did. And, look, even in the humanitarian crisis — and I think we should be ready, Congressman, to intervene, God forbid there is genocide — but not without congressional approval. Democrats and Republicans both in the Congress have not challenged presidents and have let them get away with running the military without that congressional approval. We learned a lesson in Vietnam we seem to have forgotten, that decisions have to be made by the United States Congress…
300	MADDOW	Moderator	20.0	Foreign Policy	I’m going to pick up — I want to pick up this point, and I want to put this to Congressman Ryan. Today the Taliban claimed responsibility for killing two American servicemembers in Afghanistan. Leaders as disparate as President Obama and President Trump have both said that they want to end U.S. involvement in Afghanistan, but it isn’t over for America. Why isn’t it over? Why can’t presidents of very different parties and very different temperaments get us out of there? And how could you?
301	RYAN	Candidate	20.0	Foreign Policy	I appreciate that question. So I’ve been in Congress 17 years. And 12 of those years I’ve sat on the Armed Services Committee, the Defense Appropriations Committee or the Armed Services Committee. And the lesson that I’ve learned over the years is that you have to stay engaged in these situations. Nobody likes it. It’s long. It’s tedious. But right now, we have — so I would say we must be engaged in this. We must have our State Department engaged. We must have our military engaged to the extent they need to be. But the reality of it is, this president doesn’t even have people appointed in the State Department to deal with these things, whether we’re talking about Central America, whether we’re talking about Iran, whether we’re talking about Afghanistan. We’ve got to be completely engaged. And here’s why, because these flare-ups distract us from the real problems in the country. If we’re getting drones shot down for $130 million, because the president is distracted, that’s $130 million that we could be spending in places like Youngstown, Ohio, or Flint, Michigan, or rebuilding — or rebuilding…
302	MADDOW	Moderator	20.0	Foreign Policy	Congresswoman Gabbard, I’m going to give you 30 seconds, actually, to jump off what he said. He described engagement as the problem.
303	GABBARD	Candidate	20.0	Foreign Policy	Is that what you will tell — is that what you will tell the parents of those two soldiers who were just killed in Afghanistan? Well, we just have to be engaged? As a soldier, I will tell you, that answer is unacceptable. We have to bring our troops home from Afghanistan. We are in a place in Afghanistan where we have lost so many lives. We’ve spent so much money. Money that’s coming out of every one of our pockets, money that should be going into communities here at home, meeting the needs of the people here at home. We are no better off in Afghanistan today than we were when this war began. This is why it’s so important to have a president and commander-in-chief who knows the cost of war and who’s ready to do the job on day one. I am ready to do that job when I walk into the Oval Office.
304	TODD	Moderator	20.0	Foreign Policy	Listen, I’m going to go down the line — I’m going to go down — I’m going to go down — I’m going to go down the line here. You know what, you felt — you felt like she was rebutting you. Get 30 seconds, go.
305	RYAN	Candidate	20.0	Foreign Policy	Thank you. You’re a very good man. I appreciate that.
306	TODD	Moderator	20.0	Foreign Policy	Fair enough. I hear what you’re saying. She invoked your name.
307	RYAN	Candidate	20.0	Foreign Policy	I would just say, I don’t want to be engaged. I wish we were spending this money in places that I’ve represented that have been completely forgotten and we were rebuilding. But the reality of it is, if the United States isn’t engaged, the Taliban will grow. And they will have bigger, bolder terrorist acts. We have got to have some presence there…
308	GABBARD	Candidate	20.0	Foreign Policy	The Taliban was there long before we came in. They’re going to be there long before we leave.
309	RYAN	Candidate	20.0	Foreign Policy	And they were — yeah, exactly. Well, we were.
310	GABBARD	Candidate	20.0	Foreign Policy	We cannot keep U.S. troops deployed to Afghanistan thinking that we’re going to somehow squash this Taliban that’s been there, that every other country that’s tried has failed.
311	RYAN	Candidate	20.0	Foreign Policy	I didn’t say — I didn’t say squash them. I didn’t say squash them. When we weren’t in there, they started flying planes into our buildings. So I’m just saying right now … we have an obligation…
312	GABBARD	Candidate	20.0	Foreign Policy	The Taliban didn’t attack us on 9/11. Al Qaida did.
313	RYAN	Candidate	20.0	Foreign Policy	Well, I — I understand…
314	GABBARD	Candidate	20.0	Foreign Policy	Al Qaida attacked us on 9/11. That’s why I and so many other people joined the military, to go after Al Qaida, not the Taliban.
315	RYAN	Candidate	20.0	Foreign Policy	I understand that. The Taliban…
316	TODD	Moderator	20.0	Foreign Policy	Go ahead, Congressman. Finish up, 10 seconds.
317	RYAN	Candidate	20.0	Foreign Policy	The Taliban was protecting those people who were plotting against us. All I’m saying is, if we want to go into elections, and we want to say that we’ve got to withdraw from the world, that’s what President Trump is saying. We can’t. I would love for us to.
410	SANDERS	Candidate		Opening statements	Well, you are quite right. We have a new vision for America and at a time when we have three people in this country owning more wealth than the bottom half of America, while 500,000 people are sleeping out on the streets today we think it is time for change, real change. And by that I mean that healthcare in my view is a human right and we have got to pass a Medicare for all single-payer system. Under that system by the way vast majority of the people in this country will be paying significantly less for healthcare than they are right now. I believe that education is the future for this country and that is why I believe that we must make public colleges and universities tuition-free and eliminate student debt and we do that by placing a tax on Wall Street. Every proposal that I have brought forth is fully paid for.
411	GUTHRIE	Moderator		Opening statements	Senator Sanders I will give you 10 seconds just to ask the–answer the very direct question will you raise taxes for the middle class in a Sanders administration?
412	SANDERS	Candidate		Opening statements	People who have healthcare under Medicare for all will have no premiums, no deductibles, no copayments, no out of expe–out-of-pocket expenses. Yes, they will pay more in taxes but less in healthcare for what they get.
413	GUTHRIE	Moderator		Opening statements	Thank you Senator.
414	BENNET	Candidate		Opening statements	Senator Sanders–
415	GUTHRIE	Moderator		Opening statements	Senator–Senator Bennet we’re going to get to everybody.
418	BIDEN	Candidate		Biden addresses income inequality	What I meant by that is look, Donald Trump thinks Wall Street built America. Ordinary middle-class Americans built America. My dad used to have an expression he said Joe a job is about a lot more than a paycheck; it’s about your dignity, it’s about respect, it’s being able to look your kid in the eye and say everything’s going to be okay. Too many people who are in the middle class and poor have had the bottom fall out under this proposal. What I am saying is that we’ve got to be straightforward. We have to make sure we understand that to return dignity to the middle class they have to have insurance that is covered and they can afford it. They have to make sure that we (INAUDIBLE) situation where there’s continuing education and they are able to pay for it and they have to make sure that they are able to breathe air that is–is–is clean and they–they have water that they can drink. Look, Donald Trump has put us in a horrible situation. We do have enormous income inequality and one thing I agree honestly can make massive cuts in the $1.6 trillion in tax loopholes out there and I would be going about eliminating Donald Trump’s tax cuts for the wealthy.
423	HICKENLOOPER	Candidate	3.0	Candidates are asked about ‘socialism’	Well, I think that the bottom line is, if we don’t clearly define that we are not socialists, the Republicans are going to come at us every way they can and–and call us socialists. And if you look at the Green New Deal, which I admire the sense of urgency and how important it is to do climate change, I’m a scientist, but we can’t promise every American a government job if you want to get universal healthcare coverage. I believe that healthcare is a right and not a privilege, but you can’t expect to eliminate private insurance for 180 million people, many of whom don’t want to give it up. In Colorado, we brought businesses and nonprofits together. We got to near universal healthcare coverage. We were the first state in America to–to bring the environmental community and the oil and gas industry to address, aggressively address methane emissions. And we were also the first place to–to expand reproductive rights on a scale basis that we reduced teen pregnancy by 54 percent. We’ve done the big progressive things people said it couldn’t be done. I’ve done what pretty much everyone else up here is still talking about doing.
424	GUTHRIE	Moderator	3.0	Candidates are asked about ‘socialism’	Governor, thank you. Senator Sanders–I’ll give you a chance to–to weigh in here. What is your response to those who say nominating a–a socialist would reelect Donald Trump?
